-6.545000000000000284e+01,-2.581578947368421240e+01,6.504144122644172299e+00
-5.975869565217391255e+01,-2.581578947368421240e+01,5.969367227977491197e+00
-5.406739130434782936e+01,-2.581578947368421240e+01,6.867695416826629540e+00
-4.837608695652173907e+01,-2.581578947368421240e+01,5.297643027895025725e+00
-4.268478260869565588e+01,-2.581578947368421240e+01,2.653674046081016424e+00
-3.699347826086956559e+01,-2.581578947368421240e+01,6.029754514102245722e+00
-3.130217391304347530e+01,-2.581578947368421240e+01,6.477711778066884918e+00
-2.561086956521739211e+01,-2.581578947368421240e+01,6.160280105694619479e+00
-1.991956521739130181e+01,-2.581578947368421240e+01,6.843165439561468943e+00
-1.422826086956521152e+01,-2.581578947368421240e+01,5.077114876124271703e+00
-8.536956521739128334e+00,-2.581578947368421240e+01,3.060420334387861541e+00
-2.845652173913038041e+00,-2.581578947368421240e+01,6.137311240593975370e+00
2.845652173913052252e+00,-2.581578947368421240e+01,6.442475246858164084e+00
8.536956521739142545e+00,-2.581578947368421240e+01,6.314498499957812427e+00
1.422826086956521863e+01,-2.581578947368421240e+01,6.808569514505281361e+00
1.991956521739130892e+01,-2.581578947368421240e+01,4.797913246792139930e+00
2.561086956521739921e+01,-2.581578947368421240e+01,3.361324197031423378e+00
3.130217391304348951e+01,-2.581578947368421240e+01,6.227397729289835482e+00
3.699347826086957980e+01,-2.581578947368421240e+01,6.397679510885071252e+00
4.268478260869565588e+01,-2.581578947368421240e+01,6.441139730112068307e+00
4.837608695652174617e+01,-2.581578947368421240e+01,6.763124392518994554e+00
5.406739130434783647e+01,-2.581578947368421240e+01,4.417748780053601720e+00
5.975869565217392676e+01,-2.581578947368421240e+01,3.599519268179919518e+00
6.545000000000000284e+01,-2.581578947368421240e+01,6.302665749655742999e+00
-6.545000000000000284e+01,-2.007894736842105488e+01,1.246035625651795975e+01
-5.975869565217391255e+01,-2.007894736842105488e+01,1.282491308389763596e+01
-5.406739130434782936e+01,-2.007894736842105488e+01,1.237418288382885656e+01
-4.837608695652173907e+01,-2.007894736842105488e+01,1.048411792119512675e+01
-4.268478260869565588e+01,-2.007894736842105488e+01,1.175265076174360779e+01
-3.699347826086956559e+01,-2.007894736842105488e+01,1.315064393468252923e+01
-3.130217391304347530e+01,-2.007894736842105488e+01,1.236232234965147647e+01
-2.561086956521739211e+01,-2.007894736842105488e+01,1.284874837723578089e+01
-1.991956521739130181e+01,-2.007894736842105488e+01,1.224784476370546749e+01
-1.422826086956521152e+01,-2.007894736842105488e+01,1.033537787972295696e+01
-8.536956521739128334e+00,-2.007894736842105488e+01,1.195154863363920050e+01
-2.845652173913038041e+00,-2.007894736842105488e+01,1.316466770861834057e+01
2.845652173913052252e+00,-2.007894736842105488e+01,1.224620371035246258e+01
8.536956521739142545e+00,-2.007894736842105488e+01,1.287282192712207696e+01
1.422826086956521863e+01,-2.007894736842105488e+01,1.209597766062451107e+01
1.991956521739130892e+01,-2.007894736842105488e+01,1.015486009608471996e+01
2.561086956521739921e+01,-2.007894736842105488e+01,1.211545326664719546e+01
3.130217391304348951e+01,-2.007894736842105488e+01,1.316915469601119248e+01
3.699347826086957980e+01,-2.007894736842105488e+01,1.210815123823647177e+01
4.268478260869565588e+01,-2.007894736842105488e+01,1.289004940684284328e+01
4.837608695652174617e+01,-2.007894736842105488e+01,1.191111249802925265e+01
5.406739130434783647e+01,-2.007894736842105488e+01,1.003139471303831165e+01
5.975869565217392676e+01,-2.007894736842105488e+01,1.225232849070624930e+01
6.545000000000000284e+01,-2.007894736842105488e+01,1.316420756148175464e+01
-6.545000000000000284e+01,-1.434210526315789735e+01,1.641875422824743325e+01
-5.975869565217391255e+01,-1.434210526315789735e+01,1.696214690490543830e+01
-5.406739130434782936e+01,-1.434210526315789735e+01,1.653377938434888250e+01
-4.837608695652173907e+01,-1.434210526315789735e+01,1.428648530190571186e+01
-4.268478260869565588e+01,-1.434210526315789735e+01,1.583786501399816693e+01
-3.699347826086956559e+01,-1.434210526315789735e+01,1.693325980365233718e+01
-3.130217391304347530e+01,-1.434210526315789735e+01,1.629332512047604453e+01
-2.561086956521739211e+01,-1.434210526315789735e+01,1.698568687880191064e+01
-1.991956521739130181e+01,-1.434210526315789735e+01,1.645491093748068323e+01
-1.422826086956521152e+01,-1.434210526315789735e+01,1.401912767800878790e+01
-8.536956521739128334e+00,-1.434210526315789735e+01,1.599236747695148075e+01
-2.845652173913038041e+00,-1.434210526315789735e+01,1.694742729291017724e+01
2.845652173913052252e+00,-1.434210526315789735e+01,1.621279507593574820e+01
8.536956521739142545e+00,-1.434210526315789735e+01,1.700130157970086842e+01
1.422826086956521863e+01,-1.434210526315789735e+01,1.635759131825829726e+01
1.991956521739130892e+01,-1.434210526315789735e+01,1.373698947996180131e+01
2.561086956521739921e+01,-1.434210526315789735e+01,1.611704402850472917e+01
3.130217391304348951e+01,-1.434210526315789735e+01,1.695194097864225213e+01
3.699347826086957980e+01,-1.434210526315789735e+01,1.611157989173089788e+01
4.268478260869565588e+01,-1.434210526315789735e+01,1.700959051499865993e+01
4.837608695652174617e+01,-1.434210526315789735e+01,1.623809896612058168e+01
5.406739130434783647e+01,-1.434210526315789735e+01,1.354142909279658546e+01
5.975869565217392676e+01,-1.434210526315789735e+01,1.621716516632318417e+01
6.545000000000000284e+01,-1.434210526315789735e+01,1.694696387264337289e+01
-6.545000000000000284e+01,-8.605263157894739834e+00,1.814944555084648670e+01
-5.975869565217391255e+01,-8.605263157894739834e+00,1.879041236485154798e+01
-5.406739130434782936e+01,-8.605263157894739834e+00,1.843382810837929853e+01
-4.837608695652173907e+01,-8.605263157894739834e+00,1.639540521927671435e+01
-4.268478260869565588e+01,-8.605263157894739834e+00,1.796820985860835407e+01
-3.699347826086956559e+01,-8.605263157894739834e+00,1.860414049473940068e+01
-3.130217391304347530e+01,-8.605263157894739834e+00,1.805270691785533188e+01
-2.561086956521739211e+01,-8.605263157894739834e+00,1.882473297952961389e+01
-1.991956521739130181e+01,-8.605263157894739834e+00,1.833510492879362985e+01
-1.422826086956521152e+01,-8.605263157894739834e+00,1.642834599123459327e+01
-8.536956521739128334e+00,-8.605263157894739834e+00,1.803823813987337488e+01
-2.845652173913038041e+00,-8.605263157894739834e+00,1.860817430404594930e+01
2.845652173913052252e+00,-8.605263157894739834e+00,1.793717027435621958e+01
8.536956521739142545e+00,-8.605263157894739834e+00,1.884575638233587824e+01
1.422826086956521863e+01,-8.605263157894739834e+00,1.823709927032067313e+01
1.991956521739130892e+01,-8.605263157894739834e+00,1.654367208529400912e+01
2.561086956521739921e+01,-8.605263157894739834e+00,1.809442218187697549e+01
3.130217391304348951e+01,-8.605263157894739834e+00,1.860915314096548911e+01
3.699347826086957980e+01,-8.605263157894739834e+00,1.797816100870678824e+01
4.268478260869565588e+01,-8.605263157894739834e+00,1.885625798132704389e+01
4.837608695652174617e+01,-8.605263157894739834e+00,1.815450702215425238e+01
5.406739130434783647e+01,-8.605263157894739834e+00,1.665464241326958472e+01
5.975869565217392676e+01,-8.605263157894739834e+00,1.813873480191569598e+01
6.545000000000000284e+01,-8.605263157894739834e+00,1.860806508788126123e+01
-6.545000000000000284e+01,-2.868421052631582313e+00,1.955351967703923677e+01
-5.975869565217391255e+01,-2.868421052631582313e+00,1.980983498717833058e+01
-5.406739130434782936e+01,-2.868421052631582313e+00,1.863937820586302152e+01
-4.837608695652173907e+01,-2.868421052631582313e+00,1.816810933703177966e+01
-4.268478260869565588e+01,-2.868421052631582313e+00,1.984406071454914056e+01
-3.699347826086956559e+01,-2.868421052631582313e+00,1.992085673629932074e+01
-3.130217391304347530e+01,-2.868421052631582313e+00,1.962354911282679382e+01
-2.561086956521739211e+01,-2.868421052631582313e+00,1.975965995404284214e+01
-1.991956521739130181e+01,-2.868421052631582313e+00,1.852966990011236348e+01
-1.422826086956521152e+01,-2.868421052631582313e+00,1.831472320923425556e+01
-8.536956521739128334e+00,-2.868421052631582313e+00,1.990694635313699479e+01
-2.845652173913038041e+00,-2.868421052631582313e+00,1.986486286211152574e+01
2.845652173913052252e+00,-2.868421052631582313e+00,1.967049670228075442e+01
8.536956521739142545e+00,-2.868421052631582313e+00,1.969220547349954131e+01
1.422826086956521863e+01,-2.868421052631582313e+00,1.846535389090992751e+01
1.991956521739130892e+01,-2.868421052631582313e+00,1.850624904211129262e+01
2.561086956521739921e+01,-2.868421052631582313e+00,1.994782722847230616e+01
3.130217391304348951e+01,-2.868421052631582313e+00,1.978328649657994376e+01
3.699347826086957980e+01,-2.868421052631582313e+00,1.971234915187339354e+01
4.268478260869565588e+01,-2.868421052631582313e+00,1.965899047547941336e+01
4.837608695652174617e+01,-2.868421052631582313e+00,1.835830173497744866e+01
5.406739130434783647e+01,-2.868421052631582313e+00,1.866632665503746935e+01
5.975869565217392676e+01,-2.868421052631582313e+00,1.997150852599057913e+01
6.545000000000000284e+01,-2.868421052631582313e+00,1.972822177347760686e+01
-6.545000000000000284e+01,2.868421052631575208e+00,1.991155841592646425e+01
-5.975869565217391255e+01,2.868421052631575208e+00,2.019111378022702041e+01
-5.406739130434782936e+01,2.868421052631575208e+00,1.888280649877071227e+01
-4.837608695652173907e+01,2.868421052631575208e+00,1.836905701663603452e+01
-4.268478260869565588e+01,2.868421052631575208e+00,2.006137037897529041e+01
-3.699347826086956559e+01,2.868421052631575208e+00,2.012936342688085389e+01
-3.130217391304347530e+01,2.868421052631575208e+00,2.000654470177555666e+01
-2.561086956521739211e+01,2.868421052631575208e+00,2.014854343976747231e+01
-1.991956521739130181e+01,2.868421052631575208e+00,1.870002126923939656e+01
-1.422826086956521152e+01,2.868421052631575208e+00,1.857605545970284311e+01
-8.536956521739128334e+00,2.868421052631575208e+00,2.011879961995606436e+01
